post_id,user_id,created_at,content,is_deleted,source,week,label,content_translated,theme_score_corruption,theme_score_nationalist,theme_score_pro_freedom,theme_primary
mL2uAv6KKe,uK3RAJGYW,2012-01-03 11:42:02+00:00,回复@ukn： “如果我有好机会，我就要把球投出去。只要我拥有好的视野，我甚至会投40次，这没什么。”昨天28投6中同样输球的科比如是说。2012伊始，大家手风都不大顺....[黑线]http://t.cn/SicJiy //@ukn： 韦德十七投吧？哎、。  ,FALSE,weiboscope,1,,"""If I had a chance, I'd throw the ball. As long as I have a good vision, I'll even vote 40 times. The same thing that went down yesterday in 28 to 6, for example. At the beginning of 2012, we all had a bad hand... at http://t.cn/SicJiy//@ukn: Wade 17th vote?",0.4172841012477875,0.16809570789337158,0.3697836697101593,tie
mkbK3jm828,uPVDK2SNV,2012-01-03 09:37:39+00:00,智慧心语：发怒，是用别人的错误惩罚自己；烦恼，是用自己的过失折磨自己；后悔，是用无奈的往事摧残自己；忧虑，是用虚拟的风险惊吓自己；孤独，是用自制的牢房禁锢自己；自卑，是用别人的长处抵毁自己。摒弃这些，你就会轻松许多！,FALSE,weiboscope,1,,The words of wisdom: anger is to punish oneself with the wrongs of others; distress is to torment oneself with the wrongs of others; regret is to destroy oneself with the helpless past; fear is to frighten oneself with a virtual risk; loneliness is to restrain oneself with a homemade cell; and debase oneself with the strength of others. It'll be easier for you to leave it behind!,0.3539346754550934,0.028053427,0.3659824728965759,tie
mL2uZlSvwu,uK3RUZW1B,2012-01-03 13:00:14+00:00,今天再次验证了一个很微妙的现象 女的报手机号码都喜欢xxxx xxxx xxx。。。 男的都喜欢 xxx xxxx xxxx,FALSE,weiboscope,1,,"Today again, a very subtle phenomenon is that women's mobile phone numbers like xxxxxxxx. Men like xxxxxxxxxxxxxxx",0.3521595597267151,0.12137965857982635,0.36378902196884155,tie
mcyEtpKFi6,uRUCU2QA,2012-01-03 22:16:31+00:00,//@ukn：  //@uVT4LTWA1：  //@uVT4C5MDG：  //@uMMSWTNRT：  //@uVT4LKHRL：  //@uMMSWRB3I：  //@ukn： 转发微博,FALSE,weiboscope,1,,/ / / / / @uVT4LTWA1: / / @uVT4C5MDG: / / / / / @uMMSWTNRT: / / @uVT4LKHRL: / / / @uMSWRB3I: / / @ukn: forward microblog,0.5778922438621521,0.15936917066574097,0.3593355119228363,corruption
mgkVZ0Dg1,uB5NOA2SS,2012-01-02 19:48:28+00:00,关我叉事 神经病神经病 melon同学们 我回来啦,FALSE,weiboscope,1,,It's none of my business.,0.4073389768600464,0.16084834933280945,0.3593074381351471,tie
mB1UqQPIYC,uZNDNGS5T,2012-01-02 10:30:19+00:00,虽然现在有了iPhone但是外国网友还是深切怀念当年的诺基亚...,FALSE,weiboscope,1,,"Although we now have an iPhone, foreign netizens still miss Nokia...",0.13179074227809906,0.02773086,0.3577689528465271,pro_freedom
mevVYJRMJ3,uATZS1VXP,2012-01-03 13:20:10+00:00,【陈奕迅想念谢霆锋 奖项被方大同摘得无失落】http://t.cn/Sif64p陈奕迅（Eason）继续以乐坛霸主姿势获得“叱咤我最喜爱男歌手”七连霸及“叱咤乐坛男歌手”金奖的八连霸，虽然被方大同扒头成为今年的叱咤大赢家，但Eason坦言只管继续唱歌事业，努力唱好歌。他笑言：“心情还好，以我认识的方大同来,FALSE,weiboscope,1,,"Chen Xuan missed the award. Eason, who continues to win the seven-strength and the gold prizes of ""The Man I Love"" and ""The Man in the Song"" in the main position of ""The Man I Love"" and ""The Man in the Song"" and ""The Man in the Song"" , says he's only going to sing and try to sing."" He laughs, ""I'm in a good mood and I'm in a good mood.",0.3906305134296417,0.1905156970024109,0.3575284481048584,tie
mkTNeUYzyK,uATZS1VXP,2012-01-02 22:45:11+00:00,分享图片：胡夏与方大同惺惺相惜。via on.cc,FALSE,weiboscope,1,,"Photo shared: Hushar shares the same image. No, no, no, no.",0.19794131815433502,0.008402641,0.35749322175979614,pro_freedom
mAaBrtcvnd,uJWARJVUK,2012-01-02 12:49:45+00:00,又把屋里干粮吃完了，不得不起床了。,FALSE,weiboscope,1,,I had to get up.,0.46966657042503357,0.35019978880882263,0.3570263385772705,corruption
mgku3L4GA,uTZ5BU1OH,2012-01-02 01:26:55+00:00,@ukn： 得獎名單,FALSE,weiboscope,1,,@ukn: Winner list,0.12297192215919495,0.11894620209932327,0.35101085901260376,pro_freedom
mpGC5clgYp,uVEQ5ANOF,2012-01-03 00:15:40+00:00,祝大家——我关注的和关注我的所有朋友新年快乐，事业有成，发发发发！！！!,FALSE,weiboscope,1,,Happy New Year to all of my friends who are concerned and concerned!,0.12742196023464203,0.002424243,0.34828904271125793,pro_freedom
mNfG6Xsbx5,uK3RXUJ0V,2012-01-03 00:54:07+00:00,他又抽了xdd,FALSE,weiboscope,1,,He smoked xdd again.,0.5060598254203796,0.32400786876678467,0.34108638763427734,corruption
mJGNbnFwwB,uATZS1VXP,2012-01-02 02:27:34+00:00,特别鸣谢@ukn： 今日打造的惊艳发型~以及@@ukn： 的视频录制及上传[兔子]辛苦啦各位~Wonderful Tonight!!!晚安[月亮],FALSE,weiboscope,1,,Special thanks: Today's amazing hairstyle and @ukn: Video recording and uploading [rabbits],0.4182658791542053,0.011689440347254276,0.3410041630268097,corruption
mEjngEPgYb,uK3RUZW1B,2012-01-02 16:00:28+00:00,考试周，急头白脸的寻求考场中，看见下图景致，我瞬间泪崩了，学校破，也不能这样啊，是要考嗅觉吗？？？,FALSE,weiboscope,1,,"In the test week, when you see the scene, I cry out, the school is broken, and you can't.",0.12621736526489258,0.2553103268146515,0.3397764563560486,pro_freedom
mjBQVsjogW,uONPETMOB,2012-01-03 02:43:06+00:00,"唔知係咪今日瞓得多,到而家都末瞓得著.[泪]",FALSE,weiboscope,1,,"I don't know if it's much cleaner today, but it's too clean to come home.",0.5249776244163513,0.3213358223438263,0.3391523063182831,corruption
mnzr1XfY4C,uQZ0IMO3V,2012-01-02 18:45:26+00:00,3/4的菜都烧好了，娘娘的手机还是关机，娘娘这是晚点了么……？@uMLLDADQJ： 最后一个菜等你回来再做。[兔子],FALSE,weiboscope,1,,Three-quarters of the food is set. Your mother's phone is still off. @uMLDADQJ: The last dish will be made when you return. [rabbits ],0.45168760418891907,0.2679029107093811,0.33844345808029175,corruption
mex2g35IeH,uONPCGKZL,2012-01-02 18:17:17+00:00,吃货//@uCBTDFCYS：  东四那边的内蒙古驻京办的羊肉绝对正宗,FALSE,weiboscope,1,,@ @ @ @ @ @ @ @ @ @ @ @ @,0.20650862157344818,0.031830333173274994,0.3322618007659912,pro_freedom
mzqhIuW8Xw,u0YUM2RNY,2012-01-02 16:11:56+00:00,//@ukn：  [抓狂]罗志祥你静止卖萌哦你//@ukn：  [爱你],FALSE,weiboscope,1,,/ @ukn: [Crazy] Zhiqiang you are still / / @ukn: [Love],0.4503631591796875,0.029901234433054924,0.3304474651813507,corruption
m6011K7WLM,uQHCE5BQ0,2012-01-02 16:50:08+00:00,"我参与了@ukn： 发起的投票【票选2012上半年最受欢迎的明星 20进19】，我投给了""罗志祥""这1个选项。你也快来表态吧：http://t.cn/SJHBjW",FALSE,weiboscope,1,,"I voted for ""Ro Zhixiang."" Let's get to the point, too: http://t.cn/SJHBjW",0.2637557089328766,0.078644551,0.3292662501335144,pro_freedom
mH44NR3bRR,uK3RAJGYW,2012-01-02 11:16:37+00:00,凭借这次罚球命中，科比成为NBA第6位突破28000分大关的球员！并且打破贾巴尔的纪录，成为最年轻的“28000分先生”！http://t.cn/SJgngy 3G体育掘金VS湖人直播间：http://t.cn/SJdNhR 再看看科比里程碑一刻 @uI43M12YP： @uR1WB2OUF： @uFADOVE1： @uONPVWK4V： @uLMIOBWQY： @爱死科比论坛,FALSE,weiboscope,1,,"With this penalty shot, Kirby was the sixth NBA player to cross the 28,000 mark and broke Jabbar's record, making him the youngest Mr. 28,000! http://t.cn/SJngny 3G Sports Digging Lake VS live: http://t.cn/SJdNhR",0.6378061175346375,0.33008119463920593,0.3279033303260803,corruption
mP6RHpxpLu,uUPCAA0RP,2012-01-02 23:02:46+00:00,是我笨呢？还是我笨呢？还是我笨呢？[懒得理你],FALSE,weiboscope,1,,Am I stupid or am I stupid or am I stupid?,0.4759579598903656,0.011437927,0.3261062502861023,corruption
mcyEHu7k60,uFAWOLSN,2012-01-02 17:35:23+00:00,//@uDSCIXQY：  そばにいるね。 @口袋日文,FALSE,weiboscope,1,,/ @uDSCIXQY: Prime Minister of the Republic. @Pocket Japanese,0.4320868253707886,0.015088243409991264,0.32479143142700195,corruption
m5ucnn9yHq,uCBTJGAUP,2012-01-02 13:58:39+00:00,"現在能進了, 但很慢......",FALSE,weiboscope,1,,"Now we can get in, but slowly...",0.5243762731552124,0.1685401052236557,0.3238038718700409,corruption
mex2jwpMdP,uK3RUZW1B,2012-01-03 12:00:19+00:00,现在还能脱口念出父母手机号码的请转发。。。我真念不出啊[泪] ,FALSE,weiboscope,1,,It is now possible to forward the parents' mobile phone number. I can't read.,0.46785402297973633,0.4993037283420563,0.3194195330142975,tie
mFLRlKKFKM,uTZ5DRQWV,2012-01-04 19:15:22+00:00,[#寻找老西安#] 当年，它是多少文艺青年的装逼必备啊！,FALSE,weiboscope,1,,[ Sighs ] [ Chuckles ] [ Chuckles ] [ Chuckles ],0.00028517,0.003584924,0.31927230954170227,pro_freedom
mf6muX3MOo,uONPHSLO2,2012-01-02 11:52:09+00:00,一会去看看中超集结最晚的球队。不过听说小帕童鞋还没有回来,FALSE,weiboscope,1,,Let's go see the final team. But I hear Pa's shoes aren't back yet.,0.19245566427707672,0.066437662,0.31926247477531433,pro_freedom
m4wDnema1p,uI43JQU4Z,2012-01-02 17:13:51+00:00,[擠眼]//@uJWA0KFDB：  转发微博,FALSE,weiboscope,1,,[crowding] / @uJWA0KFDB: Forwarding Weibo,0.594593346,0.28307780623435974,0.3191060423851013,corruption
mSazLyGh46,uTZ5BU1OH,2012-01-02 01:27:42+00:00,@ukn：  得獎名單(2),FALSE,weiboscope,1,,@ukn: Awards List (2),0.18033000826835632,0.074343376,0.3174685835838318,pro_freedom
mcyEgqi87w,uTZ5DRQWV,2012-01-04 18:50:23+00:00,[#市井百态#] 在端履门公交车站，一8路公交司机与一29路司机在路边争执不清，两个车都不走，导致交通瘫痪了。8路撞坏了29路的镜子被要求索赔，但8路坚持是29路木有排队进站先违反规定╭(╯ε╰)╮浪费的是大家的时间、堵的是大家的路啊～哥们儿～求你们快开车吧！(以上这些是来自@uBIBF1HIL： 的怨念),FALSE,weiboscope,1,,"[#City #] At the end of the bus terminal, traffic was paralysed by a disagreement between traffic drivers on the 8th and the 29th. The mirrors of Road 8 broke 29 are being claimed, but Road 8 insists that 29 logs have a lined up stop before violating the rules is a waste of time and a block is being blocked. These are the grievances from @uBIBF1HIL:",0.3219667971134186,0.12176661193370819,0.31371980905532837,tie
mRsOcOLTlc,uK3RXUJ0V,2012-01-03 01:17:39+00:00,!!!!!!!!!@uK3RXUYW3： //@u0AGMTTVD：  ！！！！！！！！,FALSE,weiboscope,1,,!!!!!!!!!@uK3RXUYW3： //@u0AGMTTVD：  ！！！！！！！！,0.5114841461181641,0.41117793321609497,0.31192925572395325,corruption
mwuyGP09TN,uPKFT5MXC,2012-01-03 22:15:53+00:00,//@uWYNGNJ1J：  //@u1CR4INQN： // @uFADE1IS： : // @uVEQCDHUH： : // @uLMIMOCCQ： : 帮！,FALSE,weiboscope,1,,/ / @uWYGNJ1J: / / @u1CR4INQN: / @uFADE1IS: / / @uVEQCDHUH: / / @uLMIMOCCQ: Help!,0.5590294599533081,0.18861329555511475,0.31063175201416016,corruption
mgYsQoem3F,uQHCE5BQ0,2012-01-02 01:26:26+00:00,好開心見到你呀！祥祥[爱你][帅]//@u0YUTYY2B： 好開心見到你們,FALSE,weiboscope,1,,Good to see you!,0.4192923903465271,0.00343665,0.30877476930618286,corruption
mL2ukdf4I5,u0YUM2RNY,2012-01-02 18:27:58+00:00,真的被忽略了[噓]//@u3FTEKX5S：  [爱你][爱你] //@ukn： 妹妹完全被忽略..[噓] 欸有人笑得混開熏齁[挖鼻屎][挖鼻屎],FALSE,weiboscope,1,,[shh]/@u3FTEKX5S: [love] [love] / @ukn: My sister is completely neglected.. [shh] [shh] [Sniffles] [Sniffles],0.3682115077972412,0.011755120009183884,0.3083212077617645,corruption
mZmwkMfKcq,uJ2ORZ5BR,2012-01-02 17:36:05+00:00,想著不可能發生的事。,FALSE,weiboscope,1,,Think of something impossible.,0.3677597641944885,0.1292111873626709,0.30693507194519043,corruption
mVQIweqWja,uI43LGPVO,2012-01-02 00:53:57+00:00,嘿嘿。鼻塞而已。。,FALSE,weiboscope,1,,Hey. Nose plug just.,0.2653352618217468,0.015412514097988605,0.30452224612236023,tie
mRck1rdEiP,uK3RUZW1B,2012-01-02 18:00:31+00:00,医生，你肿么可以非礼呆同，老萧会弄死你的！[威武] ,FALSE,weiboscope,1,,"Doctor, you can be so swollen, you'll die!",0.4186052083969116,0.6434560418128967,0.30397123098373413,nationalist
m7dAaDXtrI,u0YUM2RNY,2012-01-02 20:01:46+00:00,有人被忽略了[噓][哈哈]//@ukn：  SFC 特别照顾哦~~ 嘻嘻,FALSE,weiboscope,1,,Someone's been neglected.,0.3105849623680115,0.013221163302659988,0.3014640212059021,tie
mNfGcWvkC4,uK3RAJGYW,2012-01-02 19:41:14+00:00,1月3日3G体育将图文直播以下6场NBA常规赛：8:30热火VS老鹰(Joey) @uMMSWZS2N： @ukn： ；8:30凯尔特人VS奇才（迪路）；8:30尼克斯VS猛龙(翠西)；9:00森林狼VS马刺(悟空)；9:30小牛VS雷霆(莱昂)；10:00爵士VS黄蜂(伯虎)。敬请关注！ http://t.cn/SizBvh,FALSE,weiboscope,1,,"On 3 January, 3G Sports will broadcast the following six NBA regular games live in Tweets: 8:30 Flames VS Eagles (Joey) @uMMSWZS2N: @ukn: ; 8:30 Celtic VS Chests (Dilong); 8:30 Nix VS Dragon (Trish); 9th Forest Wolves VS stings (Gross); 9:30 Bull VS Thunder (Leon); and 10th Sir VS Hornet (Beauty). Attention: http://t.cn/SizBvh",0.3730217218399048,0.16280998289585114,0.3014610707759857,corruption
mzHaAWqIgZ,uTS2TUD2R,2012-01-03 22:15:49+00:00,//@uB5FIG2D1：  //@uQHCWXMAR：  希望孩子早日找到家人 //@uOQZQWIO0：  //@ukn：  哎。。。//@uVT4GLO04：  可怜的娃，可怜的母亲！//@uB5N4NMGN： //@uMMSVA2RB： 请转发 // @ukn： :转发微博,FALSE,weiboscope,1,,"/ @uB5FIG2D1: / / @uQHCWXMAR: It is hoped that the children will soon find their families / / / / @ukn: hey. Poor baby, poor mother! / @uB5N4NMGN: / / @uMMSVA2RB: Please forward / @ukn: forward microblog",0.4175816774368286,0.17001156508922577,0.3008861243724823,corruption
m7nJA9yUkj,uTZ5BU1OH,2012-01-03 10:57:30+00:00,好眼訓，好想繼續訓覺[睡觉][睡觉][睡觉],FALSE,weiboscope,1,,It's a good idea. I'd like to continue my training.,0.407690167,0.010391386225819588,0.3005858063697815,corruption
m7dAJzWKwM,uAHFO1MKZ,2012-01-03 22:16:01+00:00,//@uVT4C4L0A：  //@uRULNVOU：  [可怜]//@uDZT2CFE5：  [可怜]//@uMMSCH0T2：  //@ukn：  //@uJ2O0ARDL：  //@uDGUXTZXB：  //@uSIAL3HWO：  //@uQHC3YR3E： : //@uONPE5LML： : //@uNEGOTWLN： : //@u3JH3EQAG： : //@ukn： : //@uWWBOZTQQ： :,FALSE,weiboscope,1,,/ / @uVT4C4L0A: / / @uRULNVOU: [pitiful]//@uDZT2CFE5: [pitiful]//@uMMSCH0T2: // @ukn: / /@uJ2OARDL: / / @uDGUXTZXB: / / @uSIAL3HWO: / /@uHC3YR3E: / /@uONPE5MLL: / / @uNEGOTWRN: / / @u3JH3QAG: / / / / /uWWOZTQ: : : / / / /,0.5015045404434204,0.39342832565307617,0.2974455654621124,corruption
mB1USop446,uRLOBMVSE,2012-01-02 15:42:39+00:00,//@uP2ZDSBQR：  围巾、腰带、帽子，配饰的使用决定了你的时髦度哦~[心] 想知道上班穿什么，就关注@uK3RRF50Q： 吧~,FALSE,weiboscope,1,,"/ @uP2ZDBQR: The scarf, the belt, the hat, the way you wear it, the way you wear it.",0.43293705582618713,0.057831928,0.2909306287765503,corruption
m3e5bIGkf6,uZNDNGS5T,2012-01-03 08:00:18+00:00,老北京面馆最大特色就是吆喝。有天两人去吃面，跑堂吆喝上了：“5号桌，炸酱面两碗”吃完结帐，共25元8毛。甲说：“给你26，别找了”跑堂接过钱便吆喝：“5号桌有客送小费2毛”满大厅的人回头看他，甲脸红了：“得，那2毛你还是找我吧 ”跑堂又吆喝上了：“5号桌的2毛小费又要回去了!”,FALSE,weiboscope,1,,"The biggest feature of the old Beijing noodle shop is sip. One day, two people went to eat noodles and ran and drank: “Table 5, two bowls of fried noodles” and settled the account for 25 cents. And A says, ""Here's 26, don't find the money, and drink it up."" ""Turn table 5 has a tip for 2 cents."" The people in the lobby look back, and they look red, and they say, ""Oh, well, that's 20 cents for me.""",0.41204577684402466,0.2658369541168213,0.2853803038597107,corruption
mP6R0HClvB,u3JHAM1VX,2012-01-03 10:47:13+00:00,我不是你的好女儿 但是我很爱你 。 （《父亲》姊妹篇）【VIA@uZD3FDQPC： 】【转发分享快乐，关注@HOT漫画】,FALSE,weiboscope,1,,"I'm not your good daughter, but I love you very much. (Father)",0.4199577569961548,0.1481046974658966,0.28261417150497437,corruption
mhRLDh5I5c,uFABELBW,2012-01-03 00:19:40+00:00,回复@uTS2SRR5D： 嗯，人必须要有信仰，这是我2011年最深刻的感悟。2012，我会更笃信和坚定。相信神会给我最温暖的安排，在2012. //@uTS2SRR5D： 基督更是大爱。 //@uFABELBW： 回复@uTS2SRR5D： 有爱的家庭，对成长很重要。我选择基督，就是因为我感受到了爱和温暖。 //@uTS2SRR5D： 回复 @uFABELBW： 这就是财富。,FALSE,weiboscope,1,,"Response to uTS2SRR5D: Well, people have to have faith, which is my deepest awareness in 2011. In 2012, I'll be more confident and firm. Believe that God will give me the warmth of arrangements in 2012. / @uTS2SRR5D: Christ is much more loving. / @uFABELBW: Response @uTS2SRR5D: A loving family is important for growth. I chose Christ because I felt love and warmth. This is wealth.",0.3707337975502014,0.006175617,0.2783869206905365,corruption
mtqorFTrc9,uK3RXUJ0V,2012-01-02 19:15:00+00:00,//@ukn：  //@ukn：  //@ukn：  我只记得有句Don't touch me（？）=_=//@uDZPISJH0：  我觉得XYYJ自己都不记得了…YJX他哪能都记得啊！佩服佩服,FALSE,weiboscope,1,,/ @ukn: / / @ukn: / / @ukn: / /: I only remember one sentence: Don't touch me(?) = = / / @uDZPISJH0: I don't think XYYJ remembers any of it... I'm impressed.,0.39415663480758667,0.2140621393918991,0.2758970260620117,corruption
m9hq32W8QH,u3JHZ4SCU,2012-01-02 23:30:52+00:00,很认真很敬业很随和 //@u02LNVBYN： 这是我们 @uVT4CU2CF：  一致公认的好音乐人''谦虚'认真,FALSE,weiboscope,1,,@uVT4CU2CF: A recognized good musician's's's's's'low' serious',0.3779813051223755,0.004120823,0.27204224467277527,corruption
mEmollMhth,uWWBG4YSB,2012-01-02 19:34:53+00:00,塔。,FALSE,weiboscope,1,,Tower.,0.4517492949962616,0.15198661386966705,0.27119800448417664,corruption
mRck10tCxc,uRUVMYGN,2012-01-02 17:28:21+00:00,最重要是你在我身边！！,FALSE,weiboscope,1,,The most important thing is you're with me!,0.41136664152145386,0.005111674,0.2705177366733551,corruption
mgYsJehzef,uFAGEDV3,2012-01-02 17:28:33+00:00,"超好笑,,KENNY同人錫過先再決定拍唔拍拖,,因為要錫過先知 岩唔岩""嘴形""..哈哈哈哈~ 《full version》 范後感~ （可选原画清晰度） http://t.cn/SJmQF6  （分享自 @土豆网原创）",FALSE,weiboscope,1,,"It's so funny, KENNY decided not to have a date after he's been in bed, because he's going through the Prophet's mundane mouth.",0.41324883699417114,0.1955266296863556,0.2671956419944763,corruption
mAaBcbpkhs,uLCMJYZSM,2012-01-02 22:07:05+00:00,"Though I avoid seeing you, I still miss you.虽然对你避而不见，可是心里仍然想念。 其实，有一种想念，叫避而不见。晚-",FALSE,weiboscope,1,,"Though I missed you, I still miss you. Actually, there's a miss, called avoiding. Late-",0.6507065892219543,0.5622990131378174,0.26255521178245544,corruption
m0idYzrKQM,uQHC0PYVV,2012-01-03 22:16:11+00:00,//@u1O5M1NRD： // @uWYNWPGNX： ://  @uQHCCCT34：  : 急速转发[蜡烛]//  @uWWBLDVAV：  : 大家帮帮这为可怜的小孩吧~让他和家人早日团聚//  @uAHFOWJQJ：  ://   @uM1UHBBIL：   :   @uQHCZ4VDK：     @uAHFOWJQJ：     @宝贝回家,FALSE,weiboscope,1,,/ @u105M1NRD: / @uWYNWPGNX: @uQHCCT34: : Rapid forward [Camber] @uWWBLDVAV: : Please help this poor child @uAHFOWJQJ: @uM1UHBIL: @uQHCZ4VDK: @uAHFOWJJJJ: @Baby,0.44361162185668945,0.27549344301223755,0.2621816396713257,corruption
mEmol0Pjqk,uATZS1VXP,2012-01-02 22:13:43+00:00,反問：「係咩？幾年前佢喊得好勁，今年已經叫佢唔好勁喊，唔好咁講佢，講到我好似只得佢一個朋友。」,FALSE,weiboscope,1,,"And he said, “What? A few years ago, he cried so hard that this year he said, “Don’t say that to her, it seems that I have only one friend.”",0.4594669044017792,0.2422913759946823,0.26092439889907837,corruption
mF8MJe9swJ,u3511JIDI,2012-01-02 13:58:17+00:00,[哈哈]谢谢你的支持喔~~ 多D推荐朋友来看《倾城之泪》~~,FALSE,weiboscope,1,,Thank you for your support.,0.4387063980102539,0.037305132,0.2586806118488312,corruption
mTStzm6KSN,uZNDNGS5T,2012-01-02 09:06:17+00:00,"冰箱里有4个馒头. 一天,第3个对第2个说:看,第4个家伙,浑身都长毛了! 第4个大叫道:混蛋,老子是猕猴桃!",FALSE,weiboscope,1,,"There are four buns in the fridge. One day, the third said to the second: ""Look, the fourth guy, he's got hair all over his body!"" The fourth shout: ""Bitch, I'm a monkey!""",0.31796732544898987,0.5692609548568726,0.2582399249076843,nationalist
mxAWHnRNYD,uUPWFNSYB,2012-01-02 21:30:05+00:00,【印度阿三开外挂用腿驾驶车辆】疯狂国度造就瘋狂人，请大家不要模仿。这样脑残的开法， 只能让自己提早登船。如果您在马路中看到这样的人，完全可以报警，让警察来处理。http://t.cn/SJGt1b,FALSE,weiboscope,1,,"Please don't do it. It's a stupid way to get yourself on the boat early. If you see such a person in the street, you can call the police and let them handle it. http://t.cn/SJGt1b",0.10733123123645782,0.405324787,0.25641193985939026,nationalist
mJGNXvVR0p,uRUHZL4C,2012-01-02 22:26:03+00:00,束河古镇某家小店的招聘广告，太强悍了！,FALSE,weiboscope,1,,The ad for a small shop in Bei Hagu.,0.001384846,0.037149544805288315,0.2530292570590973,pro_freedom
mr3AUePsYd,u3JHAM1VX,2012-01-02 20:20:07+00:00,深度解析男女挑选内衣裤时的心理状况,FALSE,weiboscope,1,,Deep analysis of the psychological situation of men and women in the selection of underwear,0.00019875,0.001527666,0.25125986337661743,pro_freedom
mkTNeH9MoL,uK3RXUJ0V,2012-01-02 20:46:42+00:00,//@ukn：  美[花心]//@ukn：  @ukn： //@ukn：  //@uB4HSJ0XZ：  帅啊~~~[花心]//@ukn：  转发微博,FALSE,weiboscope,1,,/ / @ukn: / / @ukn: @ukn: / / @ukn: / / @uB4HSJ0XZ: handsome ~ ~ / @ukn: forwarding microblog,0.013047136,0.005110145,0.24709711968898773,pro_freedom
mrMzM0iuNn,uQHCE5BQ0,2012-01-03 09:23:51+00:00,[爱你]//@u3511DA4F： [可愛],FALSE,weiboscope,1,,[Love you] / @u3511DA4F: [ cute],0.4298624098300934,0.002202656,0.2367582470178604,corruption
m2DiO96ACZ,uWWBHASRW,2012-01-03 22:16:15+00:00,//@uWWBHD4VT： [心] //@uQHCCCT34：  急速转发[蜡烛] //@uWWBLDVAV：  大家帮帮这为可怜的小孩吧~让他和家人早日团聚 //@uAHFOWJQJ：  //@uM1UHBBIL： : @uQHCZ4VDK： @uAHFOWJQJ： @宝贝回家,FALSE,weiboscope,1,,/ @uWWBHD4VT: [heart] / @uQHCCT34: Rapid forward [cray] / @uWWBLDVAV: Please help this poor child / / / @uAHFOWJQJ: / @uM1UHBIL: @uQHCZ4VDK: @uAHFOWJJJ: @Baby home,0.4112507700920105,0.057697266,0.23593977093696594,corruption
mxAW2HxwnY,u3JHA1VA4,2012-01-02 08:45:03+00:00,证明你喜欢他(她)的五条证据：一、你经常看他她的空间。 二、你一遍又一遍读他她的短信。 三、你和他她一起走路时，会走得很慢很慢。当你想到他她的时候，你会不经意地流露笑容。 四、你不停地想他她，以至于你没发现这里没有第五条。当你读完这条微博的时候，有个人一直在你的脑海中浮现。,FALSE,weiboscope,1,,"Prove you like his five pieces of evidence: one, you look at his space. Two, you read her text again and again. Thirdly, you walk very slowly with her. When you think of him, you smile. 4. You keep thinking about her so much that you don't find no article 5. When you're finished with this microblogging, there's a man who's been in your head.",0.5856728553771973,0.31406646966934204,0.2348528504371643,corruption
mRckKREkCW,u0YUM2RNY,2012-01-02 00:29:06+00:00,用了一點力欸[害羞][抓狂]//@ukn：  //@uZNJAXB3I：  真的是。。抓[抓狂][抓狂][抓狂]//@ukn：  [抓狂][抓狂][抓狂][抓狂]//@uEMBUALEN：  [抓狂][抓狂][抓狂][抓狂]//@ukn：  OMG 側面HOLD不住阿 !!!!!!!!!!! [抓狂],FALSE,weiboscope,1,,A little bit of force [weak] [crazy]//@ukn: //@uZNJAXB3I: Really. [crazy] [crazy] [crazy]/ @ukn: [crazy] [crazy]//@uEMBUALEN: [crazy] [crazy] [crazy]// @ukn: OMG side does not exist!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.5102607011795044,0.1466105580329895,0.23318630456924438,corruption
mkTNecU22m,u3JHAM1VX,2012-01-02 21:38:14+00:00,#蚂蚁与蜂蜜#连载 【第二十六集】相册地址：http://t.cn/SZGcP4,FALSE,weiboscope,1,,Photo album address: http://t.cn/SZGcP4,0.20122335851192474,0.029449399560689926,0.2284819632768631,tie
mhRqbAxEq2,uK3RAJGYW,2012-01-03 12:56:45+00:00,【众球员154天后首返训练激动图】154天后NBA球员首次重返训练馆，保罗等球星心情不错还接受了媒体采访。 http://t.cn/SiVeEr ,FALSE,weiboscope,1,,"One hundred and fifty-four days later, NBA first returned to the training facility, and Paul and the other stars were in a good mood and interviewed in the media. http://t.cn/SiVeEr",0.13645333051681519,0.056182843,0.22635670006275177,pro_freedom
mxAW8kylj0,u0YUM2RNY,2012-01-02 16:15:25+00:00,//@uKPK1YNGV：  霜[花心] //@ukn： 霜！！！！好可爱！！！！！！// @ukn： : [花心][花心][花心] // @ukn： :霜[抓狂][心][花心],FALSE,weiboscope,1,,It's so cute! // @ukn: [Frozen] [Frozen] / @ukn: Frost [Frozen] [Frozen],0.2216927856206894,0.035768453031778336,0.22040194272994995,tie
mB1UDpQAaM,uB5N2LA4E,2012-01-04 12:18:54+00:00,又来一车料，还得卸啊，这大冷天卸料真遭罪，[哼],FALSE,weiboscope,1,,There's another car to unload. It's a terrible cold.,0.3551168143749237,0.23156189918518066,0.2201579362154007,corruption
